Name,f,Unnamed: 0,Name,Record,Height,Weight,Reach,Stance,DoB,SLpM,Str Acc,SApM,Str Def,TD Avg,TD Acc,TD Def,Sub Avg,MMA Record,KO/TKO Wins,SUB Wins,U-DEC Wins,M-DEC Wins,S-DEC Wins,KO/TKO Losses,SUB Losses,U-DEC Losses,M-DEC Losses,S-DEC Losses,Total Draws,Total NCs,Age
Chad Griggs,1128,1128,Chad Griggs,11/3/00,"6'1""",205lbs.,0.8690476190476191,Orthodox,"May15,1978",0.267,0.5,0.22200000000000003,0.46,0.151,0.66,0.41,0.0,"[('Cyrille Diabate', 'loss', 'SUBRearNakedChoke'), ('Travis Browne', 'loss', 'SUBArmTriangle'), ('Valentijn Overeem', 'win', 'KO/TKOPunches'), ('Gian Villante', 'win', 'KO/TKOPunch'), ('Bobby Lashley', 'win', 'KO/TKO')]",0.13636363636363635,0.0,0.0,0,0,0.0,0.2857142857142857,0.0,0,0,0,0,0.5777777777777777
Chuck Grigsby,1129,1129,Chuck Grigsby,19-8-0,"6'6""",205lbs.,0.0,Orthodox,--,0.071,0.16,0.329,0.46,0.0,0.0,0.66,0.0,"[('Mark Munoz', 'loss', 'KO/TKOPunches')]",0.0,0.0,0.0,0,0,0.08333333333333333,0.0,0.0,0,0,0,0,0.0
Rodrigo Gripp de Sousa,1130,1130,Rodrigo Gripp de Sousa,7/9/00,"5'11""",205lbs.,0.0,Orthodox,--,0.048,0.23,0.481,0.52,0.0,0.0,0.0,0.0,"[('Thiago Silva', 'loss', 'KO/TKO')]",0.0,0.0,0.0,0,0,0.08333333333333333,0.0,0.0,0,0,0,0,0.0
Josh Grispi,1131,1131,Josh Grispi,14-5-0,"5'11""",145lbs.,0.8809523809523809,Orthodox,"Oct14,1988",0.144,0.41,0.371,0.5,0.197,0.36,0.16,0.0,"[('Andy Ogle', 'loss', 'U-DEC'), ('Rani Yahya', 'loss', 'SUBNorth-SouthChoke'), ('George Roop', 'loss', 'KO/TKOPunch'), ('Dustin Poirier', 'loss', 'U-DEC'), ('LC Davis', 'win', 'SUBGuillotineChoke'), ('Jens Pulver', 'win', 'SUBGuillotineChoke'), ('Micah Miller', 'win', 'KO/TKOPunch'), ('Mark Hominick', 'win', 'SUBRearNakedChoke')]",0.045454545454545456,0.15789473684210525,0.0,0,0,0.08333333333333333,0.14285714285714285,0.2222222222222222,0,0,0,0,0.35555555555555557
Garrett Gross,1132,1132,Garrett Gross,11/6/00,"5'9""",155lbs.,0.8214285714285714,Orthodox,"Aug08,1988",0.23900000000000002,0.45,0.16699999999999998,0.46,0.0,0.0,0.52,0.0,[],0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.35555555555555557
Kendall Grove,1133,1133,Kendall Grove,13-10-0 (1 NC),"6'6""",185lbs.,0.9404761904761905,Orthodox,"Nov12,1982",0.231,0.41,0.0,0.54,0.049,0.45,0.56,0.0,"[('Tim Boetsch', 'loss', 'U-DEC'), ('Demian Maia', 'loss', 'U-DEC'), ('Goran Reljic', 'win', 'S-DEC'), ('Mark Munoz', 'loss', 'KO/TKOPunches'), ('Jake Rosholt', 'win', 'SUBTriangleChoke'), ('Ricardo Almeida', 'loss', 'U-DEC'), ('Jason Day', 'win', 'KO/TKOPunch'), ('Evan Tanner', 'win', 'S-DEC'), ('Jorge Rivera', 'loss', 'KO/TKOPunches'), ('Patrick Cote', 'loss', 'KO/TKOPunches'), ('Alan Belcher', 'win', ""SUBD'ArceChoke""), ('Chris Price', 'win', 'KO/TKOElbows'), ('Ed Herman', 'win', 'U-DEC')]",0.09090909090909091,0.10526315789473684,0.1,0,2,0.25,0.0,0.3333333333333333,0,0,0,0,0.4888888888888889
Neil Grove,1134,1134,Neil Grove,11/5/01,"6'6""",265lbs.,0.0,Orthodox,"Jan18,1971",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4300000000000002,"[('Mike Ciesnolevicz', 'loss', 'SUBHeelHook')]",0.0,0.0,0.0,0,0,0.0,0.14285714285714285,0.0,0,0,0,0,0.7333333333333333
Chris Gruetzemacher,1135,1135,Chris Gruetzemacher,14-3-0,"5'8""",155lbs.,0.8095238095238095,Orthodox,"Jun16,1986",0.712,0.58,0.509,0.56,0.0,0.0,0.62,0.0,"[('Joe Lauzon', 'win', 'KO/TKO'), ('Davi Ramos', 'loss', 'SUBRearNakedChoke'), ('Chas Skelly', 'loss', 'SUBRearNakedChoke'), ('Abner Lloveras', 'win', 'U-DEC'), ('Ryan Diaz', 'win', 'KO/TKO')]",0.09090909090909091,0.0,0.1,0,0,0.0,0.2857142857142857,0.0,0,0,0,0,0.4
Vik Grujic,1136,1136,Vik Grujic,7/6/00,"5'11""",170lbs.,0.8690476190476191,Orthodox,"Feb06,1977",0.22400000000000003,0.48,0.339,0.41,0.118,0.33,0.26,0.0,"[(""Brendan O'Reilly"", 'loss', 'U-DEC'), ('Chris Clements', 'loss', 'KO/TKOKnee'), ('Chris Indich', 'win', 'KO/TKOPunch'), ('Nordine Taleb', 'loss', 'U-DEC')]",0.045454545454545456,0.0,0.0,0,0,0.08333333333333333,0.0,0.2222222222222222,0,0,0,0,0.6
Mike Grundy,1137,1137,Mike Grundy,12/1/00,"5'7""",145lbs.,0.8571428571428571,Orthodox,"Jan03,1987",0.0,0.58,0.227,0.76,0.155,0.33,1.0,0.0,"[('Nad Narimani', 'win', 'KO/TKOPunches')]",0.045454545454545456,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.37777777777777777
Wang Guan,1138,1138,Wang Guan,20-1-1,"5'9""",145lbs.,0.8452380952380952,Orthodox,"Mar14,1986",0.47300000000000003,0.43,0.327,0.6,0.0,0.0,0.0,0.0,"[('Alex Caceres', 'win', 'S-DEC')]",0.0,0.0,0.0,0,1,0.0,0.0,0.0,0,0,0,0,0.4
Nandor Guelmino,1139,1139,Nandor Guelmino,11/5/01,"6'3""",230lbs.,0.9047619047619048,,"Dec20,1975",0.362,0.56,0.316,0.33,0.0,0.0,0.42,0.0,"[('Daniel Omielanczuk', 'loss', 'KO/TKOPunch'), ('Josh Barnett', 'loss', 'SUBArmTriangle')]",0.0,0.0,0.0,0,0,0.08333333333333333,0.14285714285714285,0.0,0,0,0,0,0.6444444444444445
Fabricio Guerreiro,1140,1140,Fabricio Guerreiro,21-5-0 (1 NC),"5'10""",145lbs.,0.0,,"Jul24,1990",0.187,0.31,0.0,0.67,0.0,0.5,0.0,0.0,[],0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.3111111111111111
Shannon Gugerty,1141,1141,Shannon Gugerty,14-6-0,"5'10""",155lbs.,0.8452380952380952,Orthodox,"Dec30,1981",0.125,0.39,0.188,0.58,0.213,0.27,0.5,0.0,"[('Clay Guida', 'loss', 'SUBArmTriangle'), ('Terry Etim', 'loss', 'SUBGuillotineChoke'), ('Matt Grice', 'win', 'SUBGuillotineChoke'), ('Spencer Fisher', 'loss', 'SUBTriangleChoke'), ('Dale Hartt', 'win', 'SUBRearNakedChoke')]",0.0,0.10526315789473684,0.0,0,0,0.0,0.42857142857142855,0.0,0,0,0,0,0.5111111111111111
Clay Guida,1142,1142,Clay Guida,35-16-0,"5'7""",155lbs.,0.8333333333333334,Orthodox,"Dec08,1981",0.24500000000000002,0.33,0.246,0.65,0.33199999999999996,0.37,0.69,0.0,"[('Jim Miller', 'loss', 'SUBGuillotineChoke'), ('BJ Penn', 'win', 'U-DEC'), ('Charles Oliveira', 'loss', 'SUBGuillotineChoke'), ('Joe Lauzon', 'win', 'KO/TKOPunch'), ('Erik Koch', 'win', 'U-DEC'), ('Brian Ortega', 'loss', 'KO/TKOKnee'), ('Thiago Tavares', 'loss', 'SUBGuillotineChoke'), ('Robert Peralta', 'win', 'U-DEC'), ('Dennis Bermudez', 'loss', 'SUBRearNakedChoke'), ('Tatsuya Kawajiri', 'win', 'U-DEC'), ('Chad Mendes', 'loss', 'KO/TKOPunch'), ('Hatsu Hioki', 'win', 'S-DEC'), ('Gray Maynard', 'loss', 'S-DEC'), ('Benson Henderson', 'loss', 'U-DEC'), ('Anthony Pettis', 'win', 'U-DEC'), ('Takanori Gomi', 'win', 'SUBGuillotineChoke'), ('Rafael Dos Anjos', 'win', 'SUBInjury'), ('Shannon Gugerty', 'win', 'SUBArmTriangle'), ('Kenny Florian', 'loss', 'SUBRearNakedChoke'), ('Diego Sanchez', 'loss', 'S-DEC'), ('Nate Diaz', 'win', 'S-DEC'), ('Mac Danzig', 'win', 'U-DEC'), ('Samy Schiavo', 'win', 'KO/TKOPunches'), ('Roger Huerta', 'loss', 'SUBRearNakedChoke'), ('Marcus Aurelio', 'win', 'S-DEC'), ('Tyson Griffin', 'loss', 'S-DEC'), ('Din Thomas', 'loss', 'U-DEC'), ('Justin James', 'win', 'SUBRearNakedChoke'), ('Joe Martin', 'win', 'U-DEC'), ('Gilbert Melendez', 'loss', 'S-DEC'), ('Josh Thomson', 'win', 'U-DEC')]",0.09090909090909091,0.21052631578947367,0.8,0,3,0.16666666666666666,0.8571428571428571,0.2222222222222222,0,4,4,0,0.5111111111111111
Jason Guida,1143,1143,Jason Guida,19-28-0 (2 NC),"5'10""",214lbs.,0.0,,"Aug04,1977",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.6
Melvin Guillard,1144,1144,Melvin Guillard,48-15-3 (2 NC),"5'9""",155lbs.,0.8095238095238095,Orthodox,"Mar30,1983",0.296,0.4,0.185,0.66,0.0,0.63,0.61,0.0,"[('Michael Johnson', 'loss', 'U-DEC'), ('Ross Pearson', 'nc', 'CNC'), ('Mac Danzig', 'win', 'KO/TKOPunch'), ('Jamie Varner', 'loss', 'S-DEC'), ('Donald Cerrone', 'loss', 'KO/TKOKick'), ('Fabricio Camoes', 'win', 'U-DEC'), ('Jim Miller', 'loss', 'SUBRearNakedChoke'), ('Joe Lauzon', 'loss', 'SUBRearNakedChoke'), ('Shane Roller', 'win', 'KO/TKOPunch'), ('Evan Dunham', 'win', 'KO/TKOKnees'), ('Jeremy Stephens', 'win', 'S-DEC'), ('Waylon Lowe', 'win', 'KO/TKOKnee'), ('Ronys Torres', 'win', 'U-DEC'), ('Nate Diaz', 'loss', 'SUBGuillotineChoke'), ('Gleison Tibau', 'win', 'S-DEC'), ('Dennis Siver', 'win', 'KO/TKOPunches'), ('Rich Clementi', 'loss', 'SUBRearNakedChoke'), ('Joe Stevenson', 'loss', 'SUBGuillotineChoke'), ('Gabe Ruediger', 'win', 'KO/TKOPunch'), ('Rick Davis', 'win', 'KO/TKOPunch'), ('Josh Neer', 'loss', 'SUBTriangleChoke'), ('Marcus Davis', 'win', 'KO/TKO')]",0.36363636363636365,0.0,0.2,0,2,0.08333333333333333,0.8571428571428571,0.1111111111111111,0,1,1,0,0.4666666666666667
Chris Guillen,1145,1145,Chris Guillen,13-12-0,"6'0""",240lbs.,0.0,Orthodox,"Dec09,1972",0.08199999999999999,0.27,0.191,0.36,0.0,0.0,0.0,0.0,"[('Ben Rothwell', 'loss', 'KO/TKOElbows')]",0.0,0.0,0.0,0,0,0.08333333333333333,0.0,0.0,0,0,0,0,0.7111111111111111
Marcelo Guimaraes,1146,1146,Marcelo Guimaraes,9/2/01,"6'0""",185lbs.,0.8690476190476191,Orthodox,"Jun25,1983",0.46699999999999997,0.51,0.441,0.62,0.199,0.13,0.0,0.0,"[('Vitor Miranda', 'loss', 'KO/TKOKick'), ('Andy Enz', 'win', 'S-DEC'), ('Hyun Gyu Lim', 'loss', 'KO/TKOKnee'), ('Dan Stittgen', 'win', 'S-DEC')]",0.0,0.0,0.0,0,2,0.16666666666666666,0.0,0.0,0,0,0,0,0.4666666666666667
Leonardo Augusto Leleco,1147,1147,Leonardo Augusto Leleco,11-3-0 (1 NC),"6'0""",185lbs.,0.8690476190476191,Orthodox,"Apr15,1982",0.23500000000000001,0.56,0.29900000000000004,0.44,0.0,0.0,0.52,0.0,"[('Antonio Carlos Junior', 'loss', 'SUBRearNakedChoke'), ('Anthony Smith', 'loss', 'U-DEC')]",0.0,0.0,0.0,0,0,0.0,0.14285714285714285,0.1111111111111111,0,0,0,0,0.4888888888888889
Brad Gumm,1148,1148,Brad Gumm,10-6-1 (1 NC),"5'11""",170lbs.,0.0,Orthodox,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('CJ Fernandes', 'draw', 'U-DEC'), ('Shonie Carter', 'loss', 'U-DEC')]",0.0,0.0,0.0,0,0,0.0,0.0,0.1111111111111111,0,0,0,0,0.0
John Gunderson,1149,1149,John Gunderson,32-12-2,"5'9""",155lbs.,0.8214285714285714,Orthodox,"Jan05,1979",0.10400000000000001,0.27,0.17099999999999999,0.58,0.16699999999999998,0.33,0.11,0.0,"[('Yves Edwards', 'loss', 'U-DEC'), ('Mark Holst', 'win', 'U-DEC'), ('Rafaello Oliveira', 'loss', 'U-DEC')]",0.0,0.0,0.1,0,0,0.0,0.0,0.2222222222222222,0,0,0,0,0.5555555555555556
John Gunther,1150,1150,John Gunther,7/2/00,"5'9""",155lbs.,0.8571428571428571,Orthodox,"Nov24,1985",0.16499999999999998,0.37,0.372,0.46,0.708,0.42,0.0,0.0,"[('Davi Ramos', 'loss', 'SUBRearNakedChoke'), ('Allan Zuniga', 'win', 'M-DEC')]",0.0,0.0,0.0,1,0,0.0,0.14285714285714285,0.0,0,0,0,0,0.4222222222222222
Jorge Gurgel,1151,1151,Jorge Gurgel,14-9-0,"5'7""",155lbs.,0.8214285714285714,Orthodox,"Jan25,1977",0.337,0.32,0.362,0.62,0.081,0.23,0.6,0.0,"[('Adriano Martins', 'loss', 'U-DEC'), ('Joe Duarte', 'loss', 'U-DEC'), ('Billy Vaughan', 'win', 'SUBGuillotineChoke'), ('KJ Noons', 'loss', 'KO/TKOPunch'), ('Billy Evangelista', 'loss', 'U-DEC'), ('Conor Heun', 'win', 'U-DEC'), ('Aaron Riley', 'loss', 'U-DEC'), ('Cole Miller', 'loss', 'SUBTriangleChoke'), ('John Halverson', 'win', 'U-DEC'), ('Alvin Robinson', 'loss', 'U-DEC'), ('Diego Saraiva', 'win', 'U-DEC'), ('Danny Abbadi', 'win', 'S-DEC'), ('Mark Hominick', 'loss', 'U-DEC')]",0.0,0.05263157894736842,0.3,0,1,0.08333333333333333,0.14285714285714285,0.6666666666666666,0,0,0,0,0.6
Fabio Gurgel,1152,1152,Fabio Gurgel,3/2/00,"6'0""",205lbs.,0.0,Orthodox,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Jerry Bohlander', 'loss', 'U-DEC')]",0.0,0.0,0.0,0,0,0.0,0.0,0.1111111111111111,0,0,0,0,0.0
Andre Gusmao,1153,1153,Andre Gusmao,6/3/00,"6'0""",205lbs.,0.0,Orthodox,"May19,1977",0.279,0.43,0.32799999999999996,0.6,0.0,0.0,0.6,0.0,"[('Krzysztof Soszynski', 'loss', 'KO/TKOPunch'), ('Jon Jones', 'loss', 'U-DEC')]",0.0,0.0,0.0,0,0,0.08333333333333333,0.0,0.1111111111111111,0,0,0,0,0.6
Alexander Gustafsson,1154,1154,Alexander Gustafsson,18-6-0,"6'5""",205lbs.,0.9404761904761905,Orthodox,"Jan15,1987",0.40199999999999997,0.4,0.344,0.51,0.156,0.39,0.85,0.0,"[('Anthony Smith', 'loss', 'SUBRearNakedChoke'), ('Jon Jones', 'loss', 'KO/TKOPunches'), ('Glover Teixeira', 'win', 'KO/TKOPunches'), ('Jan Blachowicz', 'win', 'U-DEC'), ('Daniel Cormier', 'loss', 'S-DEC'), ('Anthony Johnson', 'loss', 'KO/TKOPunches'), ('Jimi Manuwa', 'win', 'KO/TKOKnee'), ('Jon Jones', 'loss', 'U-DEC'), ('Mauricio Rua', 'win', 'U-DEC'), ('Thiago Silva', 'win', 'U-DEC'), ('Vladimir Matyushenko', 'win', 'KO/TKOPunch'), ('Matt Hamill', 'win', 'KO/TKOPunches'), ('James Te Huna', 'win', 'SUBRearNakedChoke'), ('Cyrille Diabate', 'win', 'SUBRearNakedChoke'), ('Phil Davis', 'loss', 'SUBAnacondaChoke'), ('Jared Hamman', 'win', 'KO/TKOPunch')]",0.22727272727272727,0.10526315789473684,0.3,0,0,0.16666666666666666,0.2857142857142857,0.1111111111111111,0,1,1,0,0.37777777777777777
Justin Guthrie,1155,1155,Justin Guthrie,18-9-0,"6'1""",170lbs.,0.0,,"Jan19,1981",0.016,0.33,0.374,0.14,0.244,0.25,0.0,0.0,[],0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.5111111111111111
Horacio Gutierrez,1156,1156,Horacio Gutierrez,3/3/00,"5'10""",145lbs.,0.8214285714285714,,"Sep15,1990",0.086,0.26,0.29100000000000004,0.46,0.0,0.0,0.5,0.0,"[('Teruto Ishihara', 'loss', 'KO/TKOPunches'), ('Enrique Barzola', 'loss', 'U-DEC')]",0.0,0.0,0.0,0,0,0.08333333333333333,0.0,0.1111111111111111,0,0,0,0,0.3111111111111111
Chris Gutierrez,1157,1157,Chris Gutierrez,14-3-0 (1 NC),"5'9""",135lbs.,0.7976190476190477,Orthodox,"Apr22,1991",0.365,0.55,0.0,0.64,0.038,0.33,0.66,0.0,"[('Geraldo de Freitas', 'win', 'S-DEC'), ('Ryan MacDonald', 'win', 'U-DEC'), ('Raoni Barcelos', 'loss', 'SUBRearNakedChoke')]",0.0,0.0,0.1,0,1,0.0,0.14285714285714285,0.0,0,0,0,0,0.28888888888888886
Mike Guymon,1158,1158,Mike Guymon,12/5/01,"6'0""",170lbs.,0.8809523809523809,Orthodox,"Sep17,1974",0.275,0.65,0.079,0.66,0.187,0.37,0.54,0.0,"[('DaMarques Johnson', 'loss', 'SUBInjury'), ('Daniel Roberts', 'loss', 'SUBAnacondaChoke'), ('Yoshiyuki Yoshida', 'win', 'U-DEC'), ('Rory MacDonald', 'loss', 'SUBArmbar')]",0.0,0.0,0.1,0,0,0.0,0.42857142857142855,0.0,0,0,0,0,0.6666666666666666
Keith Hackney,1159,1159,Keith Hackney,2/2/00,"5'11""",200lbs.,0.0,Sideways,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Marco Ruas', 'loss', 'SUBRearNakedChoke'), ('Joe Son', 'win', 'SUBOther-Choke'), ('Royce Gracie', 'loss', 'SUBArmbar'), ('Emmanuel Yarborough', 'win', 'KO/TKOPunches')]",0.045454545454545456,0.05263157894736842,0.0,0,0,0.0,0.2857142857142857,0.0,0,0,0,0,0.0
Steve Hadsel,1160,1160,Steve Hadsel,3-0-0,"5'8""",170lbs.,0.0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Taylor Roberts', 'win', 'KO/TKO')]",0.045454545454545456,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0
Damir Hadzovic,1161,1161,Damir Hadzovic,13-5-0,"5'9""",155lbs.,0.8333333333333334,Orthodox,"Aug08,1986",0.0,0.46,0.0,0.66,0.068,0.6,0.4,0.0,"[('Christos Giagos', 'loss', 'U-DEC'), ('Polo Reyes', 'win', 'KO/TKOPunches'), ('Nick Hein', 'win', 'S-DEC'), ('Alan Patrick', 'loss', 'U-DEC'), ('Marcin Held', 'win', 'KO/TKOKnee'), ('Mairbek Taisumov', 'loss', 'KO/TKOPunch')]",0.09090909090909091,0.0,0.0,0,1,0.08333333333333333,0.0,0.2222222222222222,0,0,0,0,0.4
Tim Hague,1162,1162,Tim Hague,13-5-0,"6'4""",260lbs.,0.9047619047619048,Orthodox,"May09,1983",0.279,0.47,0.414,0.46,0.172,0.33,0.85,0.0,"[('Matt Mitrione', 'loss', 'KO/TKOPunch'), ('Joey Beltran', 'loss', 'U-DEC'), ('Chris Tuchscherer', 'loss', 'M-DEC'), ('Todd Duffee', 'loss', 'KO/TKOPunch'), ('Pat Barry', 'win', 'SUBGuillotineChoke')]",0.0,0.05263157894736842,0.0,0,0,0.16666666666666666,0.0,0.1111111111111111,1,0,0,0,0.4666666666666667
Yazan Hajeh,1163,1163,Yazan Hajeh,6/1/00,"5'9""",145lbs.,0.8690476190476191,Orthodox,"Sep04,1992",0.154,0.25,0.0,0.44,0.0,0.0,1.0,0.0,[],0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.26666666666666666
Stoney Hale,1164,1164,Stoney Hale,4/2/00,"6'0""",--,0.0,,"Oct18,1979",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Gerric Hayes', 'win', 'S-DEC')]",0.0,0.0,0.0,0,1,0.0,0.0,0.0,0,0,0,0,0.5555555555555556
Kevin Haley,1165,1165,Kevin Haley,6/4/00,"6'2""",205lbs.,0.0,,--,0.087,0.59,0.087,0.64,0.0,1.0,0.0,0.0,[],0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0
Mark Hall,1166,1166,Mark Hall,5/6/00,"6'0""",190lbs.,0.0,Orthodox,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Felix Lee Mitchell', 'win', 'KO/TKO'), ('Don Frye', 'loss', 'SUBAnkleLock'), ('Don Frye', 'loss', 'KO/TKOHeadbutt'), ('Koji Kitao', 'win', 'KO/TKO'), ('Trent Jenkins', 'win', 'SUB'), ('Harold Howard', 'win', 'KO/TKOPunches'), ('Paul Varelans', 'loss', 'SUBKeylock')]",0.13636363636363635,0.05263157894736842,0.0,0,0,0.08333333333333333,0.2857142857142857,0.0,0,0,0,0,0.0
Uriah Hall,1167,1167,Uriah Hall,16-9-0,"6'0""",185lbs.,0.9404761904761905,Orthodox,"Jul31,1984",0.331,0.5,0.357,0.53,0.075,0.38,0.69,0.0,"[('Antonio Carlos Junior', 'win', 'S-DEC'), ('Bevon Lewis', 'win', 'KO/TKOPunch'), ('Paulo Costa', 'loss', 'KO/TKOPunches'), ('Krzysztof Jotko', 'win', 'KO/TKOPunches'), ('Gegard Mousasi', 'loss', 'KO/TKOPunches'), ('Derek Brunson', 'loss', 'KO/TKOPunches'), ('Robert Whittaker', 'loss', 'U-DEC'), ('Gegard Mousasi', 'win', 'KO/TKOSpinningBackKick'), ('Oluwale Bamgbose', 'win', 'KO/TKOPunches'), ('Rafael Natal', 'loss', 'S-DEC'), ('Ron Stallings', 'win', 'KO/TKO'), ('Thiago Santos', 'win', 'U-DEC'), ('Chris Leben', 'win', 'KO/TKO'), ('John Howard', 'loss', 'S-DEC'), ('Kelvin Gastelum', 'loss', 'S-DEC')]",0.2727272727272727,0.0,0.1,0,1,0.25,0.0,0.1111111111111111,0,3,3,0,0.4444444444444444
Ryan Hall,1168,1168,Ryan Hall,8/1/00,"5'10""",145lbs.,0.8333333333333334,,"Feb22,1985",0.23199999999999998,0.43,0.096,0.75,0.031,0.16,0.0,0.0,"[('Darren Elkins', 'win', 'U-DEC'), ('BJ Penn', 'win', 'SUBHeelHook'), ('Gray Maynard', 'win', 'U-DEC'), ('Artem Lobov', 'win', 'U-DEC')]",0.0,0.05263157894736842,0.3,0,0,0.0,0.0,0.0,0,0,0,0,0.4222222222222222
Dennis Hallman,1169,1169,Dennis Hallman,67-14-2 (1 NC),"5'9""",155lbs.,0.8571428571428571,Orthodox,"Dec02,1975",0.11200000000000002,0.44,0.196,0.43,0.179,0.3,0.25,0.0,"[('John Makdessi', 'win', 'SUBRearNakedChoke'), ('Brian Ebersole', 'loss', 'KO/TKOElbows'), ('Karo Parisyan', 'win', 'KO/TKOPunches'), ('Ben Saunders', 'win', 'U-DEC'), ('John Howard', 'loss', 'KO/TKOPunches'), ('Justin Davis', 'win', 'SUBRearNakedChoke'), ('Jeremiah Metcalf', 'win', 'SUBHeelHook'), ('Jorge Rivera', 'loss', 'U-DEC'), ('Frank Trigg', 'loss', 'KO/TKOPunches'), ('Frank Trigg', 'loss', 'KO/TKO'), ('Jens Pulver', 'loss', 'U-DEC'), ('Matt Hughes', 'win', 'SUBArmbar')]",0.045454545454545456,0.21052631578947367,0.1,0,0,0.3333333333333333,0.0,0.2222222222222222,0,0,0,0,0.6444444444444445
Piotr Hallmann,1170,1170,Piotr Hallmann,15-5-0,"5'9""",155lbs.,0.8452380952380952,Orthodox,"Aug25,1987",0.398,0.45,0.317,0.58,0.255,0.44,0.7,0.0,"[('Alex Oliveira', 'loss', 'KO/TKOPunch'), ('Magomed Mustafaev', 'loss', 'KO/TKO'), ('Gleison Tibau', 'loss', 'S-DEC'), ('Yves Edwards', 'win', 'SUBRearNakedChoke'), ('Al Iaquinta', 'loss', 'U-DEC'), ('Francisco Trinaldo', 'win', 'SUBKimura')]",0.0,0.10526315789473684,0.0,0,0,0.16666666666666666,0.0,0.1111111111111111,0,1,1,0,0.37777777777777777
Tony Halme,1171,1171,Tony Halme,0-4-0,"6'3""",300lbs.,0.0,Orthodox,"Jan06,1963",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Randy Couture', 'loss', 'SUBRearNakedChoke')]",0.0,0.0,0.0,0,0,0.0,0.14285714285714285,0.0,0,0,0,0,0.9111111111111111
Brandon Halsey,1172,1172,Brandon Halsey,9/3/00,"6'0""",185lbs.,0.0,,"Sep16,1986",0.174,0.47,0.087,0.65,0.49800000000000005,0.53,1.0,0.0,[],0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.4
John Halverson,1173,1173,John Halverson,16-7-0 (1 NC),"5'9""",155lbs.,0.0,Southpaw,"Sep08,1972",0.294,0.43,0.529,0.47,0.0,0.0,0.66,0.0,"[('Jorge Gurgel', 'loss', 'U-DEC'), ('Roger Huerta', 'loss', 'KO/TKOPunches')]",0.0,0.0,0.0,0,0,0.08333333333333333,0.0,0.1111111111111111,0,0,0,0,0.7111111111111111
Seohee Ham,1174,1174,Seohee Ham,16-8-0,"5'2""",115lbs.,0.7380952380952381,Southpaw,"Mar08,1987",0.0,0.39,0.515,0.61,0.0,0.0,0.66,0.0,"[('Danielle Taylor', 'loss', 'S-DEC'), ('Bec Rawlings', 'loss', 'U-DEC'), ('Cortney Casey', 'win', 'U-DEC'), ('Joanne Calderwood', 'loss', 'U-DEC')]",0.0,0.0,0.1,0,0,0.0,0.0,0.2222222222222222,0,1,1,0,0.37777777777777777
Frank Hamaker,1175,1175,Frank Hamaker,1-0-0,--,--,0.0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Thaddeus Luster', 'win', 'SUBKeylock')]",0.0,0.05263157894736842,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0
Kazuhiro Hamanaka,1176,1176,Kazuhiro Hamanaka,5/7/01,"6'0""",185lbs.,0.0,Southpaw,"Oct24,1978",0.0,0.37,0.091,0.6,0.0,0.0,0.5,0.0,"[('Ryan Gracie', 'loss', 'KO/TKOKicks'), ('Antonio Schembri', 'win', 'U-DEC')]",0.0,0.0,0.1,0,0,0.08333333333333333,0.0,0.0,0,0,0,0,0.5777777777777777
